"StadiumName","game_id","Season","TimeStartGame","TimeEndGame","TZOffset","Source","DistanceToStation","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","Date"
"Gillette Stadium",2017100107,2017,"10/1/2017 13:00","10/1/2017 16:00",-4,"Meteostat",17.9766666666667,"10/1/2017 16:00|10/1/2017 12:35|10/1/2017 15:54|10/1/2017 16:35|10/1/2017 12:54|10/1/2017 15:00|10/1/2017 17:00|10/1/2017 15:35|10/1/2017 14:24|10/1/2017 14:35|10/1/2017 13:35|10/1/2017 14:00|10/1/2017 13:00|10/1/2017 16:54|10/1/2017 17:35|10/1/2017 18:00|10/1/2017 12:00|10/1/2017 17:54",63.02,39.58,42.6111111111111,0,5.57611111111111,280,30.2658388888889,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"10/01/2017"
"Gillette Stadium",2015011801,2014,"1/18/2015 18:40","1/18/2015 21:52",-5,"Meteostat",5.16,"1/18/2015 20:00|1/18/2015 23:00|1/18/2015 22:00|1/18/2015 21:00|1/18/2015 18:00|1/18/2015 19:00",50.48,44.63,80.8333333333333,0.0538333333333333,14.81,155,29.6702333333333,"Light Rain|Moderate Rain|Clear","NE","Outdoor",-71.264,42.091,343,"01/18/2015"
"Gillette Stadium",2015092706,2015,"9/27/2015 13:00","9/27/2015 15:57",-4,"Meteostat",13.61,"9/27/2015 12:00|9/27/2015 15:15|9/27/2015 14:00|9/27/2015 15:00|9/27/2015 12:15|9/27/2015 17:00|9/27/2015 16:00|9/27/2015 13:00|9/27/2015 13:15",69.4,47.56,47.8888888888889,0,4.93777777777778,120,30.4106333333333,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"09/27/2015"
"Gillette Stadium",2017092407,2017,"9/24/2017 13:00","9/24/2017 16:19",-4,"Meteostat",18.1294736842105,"9/24/2017 14:35|9/24/2017 12:00|9/24/2017 15:00|9/24/2017 14:00|9/24/2017 15:35|9/24/2017 17:35|9/24/2017 17:00|9/24/2017 13:54|9/24/2017 16:54|9/24/2017 13:35|9/24/2017 16:35|9/24/2017 18:00|9/24/2017 12:35|9/24/2017 16:00|9/24/2017 15:54|9/24/2017 17:54|9/24/2017 14:54|9/24/2017 13:00|9/24/2017 12:54",83.1957894736842,64.7221052631579,54.4736842105263,0,3.87736842105263,101,30.0131789473684,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"09/24/2017"
"Gillette Stadium",2018120212,2018,"12/2/2018 16:25","12/2/2018 19:23",-5,"Meteostat",10.4,"12/2/2018 19:00|12/2/2018 17:32|12/2/2018 17:00|12/2/2018 16:00|12/2/2018 21:00|12/2/2018 16:39|12/2/2018 20:00|12/2/2018 18:00|12/2/2018 19:28",48.7,47.78,96.6666666666667,0.002,2.87222222222222,232.5,29.5755888888889,"Light Rain|NA|Clear","NE","Outdoor",-71.264,42.091,343,"12/02/2018"
"Gillette Stadium",2016011600,2015,"1/16/2016 16:35","1/16/2016 19:50",-5,"Meteostat",17.835,"1/16/2016 16:15|1/16/2016 18:15|1/16/2016 17:00|1/16/2016 18:00|1/16/2016 17:15|1/16/2016 16:00|1/16/2016 19:00|1/16/2016 20:15|1/16/2016 20:00|1/16/2016 21:15|1/16/2016 19:15|1/16/2016 21:00",36.2,33.95,91.5833333333333,0,1.27,265,29.5961833333333,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"01/16/2016"
"Gillette Stadium",2013092206,2013,"9/22/2013 13:00","9/22/2013 15:59",-4,"Meteostat",5.16,"9/22/2013 12:00|9/22/2013 16:00|9/22/2013 17:00|9/22/2013 15:00|9/22/2013 14:00|9/22/2013 13:00",69.68,51.86,53.6666666666667,0.002,11.9316666666667,270,29.6727166666667,"Clear|Light Rain","NE","Outdoor",-71.264,42.091,343,"09/22/2013"
"Gillette Stadium",2010121913,2010,"12/19/2010 20:20","12/19/2010 23:17",-5,"Meteostat",5.16,"12/20/2010 0:00|12/19/2010 23:00|12/20/2010 1:00|12/19/2010 22:00|12/19/2010 21:00|12/19/2010 20:00",32,19.49,59.5,0,5.65333333333333,231.666666666667,29.8828666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"12/19/2010"
"Gillette Stadium",2010091202,2010,"9/12/2010 13:00","9/12/2010 16:06",-4,"Meteostat",5.16,"9/12/2010 13:00|9/12/2010 12:00|9/12/2010 17:00|9/12/2010 18:00|9/12/2010 16:00|9/12/2010 15:00|9/12/2010 14:00",62.6771428571429,47.8914285714286,58.5714285714286,0,8.39857142857143,67.1428571428571,30.0982285714286,"Clear","NE","Outdoor",-71.264,42.091,343,"09/12/2010"
"Gillette Stadium",2019112409,2019,"11/24/2019 16:25","11/24/2019 19:31",-5,"Meteostat",16.8942857142857,"11/24/2019 18:17|11/24/2019 18:45|11/24/2019 21:00|11/24/2019 19:00|11/24/2019 20:00|11/24/2019 20:45|11/24/2019 19:54|11/24/2019 18:00|11/24/2019 17:45|11/24/2019 16:45|11/24/2019 17:18|11/24/2019 16:26|11/24/2019 17:00|11/24/2019 16:00",40.1514285714286,36.9114285714286,88.4285714285714,0.0361666666666667,16.7871428571429,315.714285714286,29.1378571428571,"NA|Light Rain","NE","Outdoor",-71.264,42.091,343,"11/24/2019"
"Gillette Stadium",2015102900,2015,"10/29/2015 20:25","10/29/2015 23:27",-4,"Meteostat",16.6827272727273,"10/30/2015 1:00|10/30/2015 1:15|10/30/2015 0:00|10/30/2015 0:15|10/29/2015 23:15|10/29/2015 23:00|10/29/2015 21:00|10/29/2015 21:15|10/29/2015 22:15|10/29/2015 22:00|10/29/2015 20:00",57.6581818181818,34.4709090909091,42,0,9.94272727272727,241.666666666667,29.6070272727273,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"10/29/2015"
"Gillette Stadium",2018011301,2017,"1/13/2018 20:15","1/13/2018 23:40",-5,"Meteostat",19.4636842105263,"1/14/2018 1:00|1/14/2018 0:54|1/14/2018 1:35|1/14/2018 0:00|1/13/2018 23:35|1/13/2018 23:54|1/13/2018 20:00|1/13/2018 22:00|1/14/2018 0:35|1/13/2018 20:35|1/13/2018 19:54|1/13/2018 22:54|1/13/2018 19:35|1/13/2018 23:00|1/13/2018 21:35|1/13/2018 22:35|1/13/2018 20:54|1/13/2018 21:54|1/13/2018 21:00",21.7873684210526,10.0873684210526,60.3157894736842,0,11.1147368421053,320,30.2390210526316,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"01/13/2018"
"Gillette Stadium",2019120811,2019,"12/8/2019 16:25","12/8/2019 19:40",-5,"Meteostat",17.3925,"12/8/2019 16:45|12/8/2019 21:00|12/8/2019 17:00|12/8/2019 16:00|12/8/2019 16:54|12/8/2019 20:54|12/8/2019 15:54|12/8/2019 20:00|12/8/2019 19:00|12/8/2019 20:45|12/8/2019 18:55|12/8/2019 19:54|12/8/2019 17:54|12/8/2019 17:55|12/8/2019 18:00|12/8/2019 18:54",32.495,21.0425,62.875,0,10.120625,202.5,30.421875,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"12/08/2019"
"Gillette Stadium",2015102503,2015,"10/25/2015 13:00","10/25/2015 16:16",-4,"Meteostat",14.3781818181818,"10/25/2015 15:15|10/25/2015 15:00|10/25/2015 17:00|10/25/2015 14:15|10/25/2015 13:15|10/25/2015 16:15|10/25/2015 16:00|10/25/2015 14:00|10/25/2015 18:00|10/25/2015 13:00|10/25/2015 12:00",59.6872727272727,53.0927272727273,79.0909090909091,0,7.41818181818182,254.285714285714,30.0040727272727,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"10/25/2015"
"Gillette Stadium",2017102903,2017,"10/29/2017 13:00","10/29/2017 15:59",-4,"Meteostat",18.7305882352941,"10/29/2017 16:54|10/29/2017 16:35|10/29/2017 12:00|10/29/2017 17:35|10/29/2017 17:00|10/29/2017 15:12|10/29/2017 15:35|10/29/2017 13:23|10/29/2017 15:00|10/29/2017 16:00|10/29/2017 14:35|10/29/2017 14:27|10/29/2017 12:33|10/29/2017 14:00|10/29/2017 13:35|10/29/2017 12:35|10/29/2017 13:00",62.5152941176471,57.9941176470588,85.5294117647059,0.00866666666666667,8.59941176470588,106.363636363636,29.7731705882353,"NA|Clear|Light Rain","NE","Outdoor",-71.264,42.091,343,"10/29/2017"
"Gillette Stadium",2014110208,2014,"11/2/2014 16:25","11/2/2014 19:57",-5,"Meteostat",5.16,"11/2/2014 16:00|11/2/2014 20:00|11/2/2014 19:00|11/2/2014 21:00|11/2/2014 17:00|11/2/2014 18:00",40.64,19.43,42.5,0,14.6133333333333,316.666666666667,29.73175,"Clear","NE","Outdoor",-71.264,42.091,343,"11/02/2014"
"Gillette Stadium",2014121408,2014,"12/14/2014 13:00","12/14/2014 16:08",-5,"Meteostat",5.16,"12/14/2014 15:00|12/14/2014 14:00|12/14/2014 12:00|12/14/2014 16:00|12/14/2014 13:00|12/14/2014 17:00|12/14/2014 18:00",42.3114285714286,27.9885714285714,57,0,6.44571428571429,310,29.8130428571429,"Clear","NE","Outdoor",-71.264,42.091,343,"12/14/2014"
"Gillette Stadium",2013011300,2012,"1/13/2013 16:30","1/13/2013 19:45",-5,"Meteostat",5.16,"1/13/2013 18:00|1/13/2013 17:00|1/13/2013 19:00|1/13/2013 16:00|1/13/2013 20:00|1/13/2013 21:00",50.87,47.84,89.3333333333333,0,7.705,191.666666666667,30.02955,"Clear","NE","Outdoor",-71.264,42.091,343,"01/13/2013"
"Gillette Stadium",2017112604,2017,"11/26/2017 13:00","11/26/2017 16:11",-5,"Meteostat",17.9766666666667,"11/26/2017 14:00|11/26/2017 16:54|11/26/2017 13:54|11/26/2017 17:35|11/26/2017 13:35|11/26/2017 12:35|11/26/2017 16:35|11/26/2017 13:00|11/26/2017 12:00|11/26/2017 15:00|11/26/2017 17:00|11/26/2017 14:54|11/26/2017 12:54|11/26/2017 14:35|11/26/2017 16:00|11/26/2017 15:35|11/26/2017 18:00|11/26/2017 15:54",42.65,22.06,43.9444444444444,0,15.0683333333333,281.666666666667,29.82365,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"11/26/2017"
"Gillette Stadium",2011120413,2011,"12/4/2011 13:00","12/4/2011 15:51",-5,"Meteostat",5.16,"12/4/2011 12:00|12/4/2011 13:00|12/4/2011 17:00|12/4/2011 14:00|12/4/2011 15:00|12/4/2011 16:00",52.34,40.73,64.6666666666667,0,8.07833333333333,190,30.4518,"Clear","NE","Outdoor",-71.264,42.091,343,"12/04/2011"
"Gillette Stadium",2016092200,2016,"9/22/2016 20:25","9/22/2016 23:27",-4,"Meteostat",17.835,"9/23/2016 0:35|9/23/2016 1:00|9/23/2016 0:00|9/22/2016 21:35|9/22/2016 22:00|9/22/2016 22:35|9/22/2016 23:35|9/22/2016 23:00|9/22/2016 21:00|9/22/2016 20:00|9/22/2016 20:35|9/22/2016 19:35",61.055,55.55,83.8333333333333,0,4.23666666666667,185,30.0858666666667,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"09/22/2016"
"Gillette Stadium",2013102703,2013,"10/27/2013 13:00","10/27/2013 16:06",-4,"Meteostat",5.16,"10/27/2013 17:00|10/27/2013 13:00|10/27/2013 16:00|10/27/2013 15:00|10/27/2013 14:00|10/27/2013 12:00|10/27/2013 18:00",53.7285714285714,29.5571428571429,39.4285714285714,0,10.5271428571429,297.142857142857,29.8843285714286,"Clear","NE","Outdoor",-71.264,42.091,343,"10/27/2013"
"Gillette Stadium",2012121613,2012,"12/16/2012 20:20","12/17/2012 0:00",-5,"Meteostat",5.16,"12/16/2012 20:00|12/17/2012 2:00|12/16/2012 23:00|12/17/2012 1:00|12/16/2012 21:00|12/16/2012 22:00|12/17/2012 0:00",37.5542857142857,35.4714285714286,92.2857142857143,0.0252857142857143,5.80571428571429,65.7142857142857,30.0809285714286,"Light Rain","NE","Outdoor",-71.264,42.091,343,"12/16/2012"
"Gillette Stadium",2019090812,2019,"9/8/2019 20:20","9/8/2019 23:20",-4,"Meteostat",16.518,"9/9/2019 0:54|9/8/2019 19:56|9/9/2019 0:45|9/9/2019 1:00|9/8/2019 19:54|9/9/2019 0:00|9/8/2019 20:54|9/8/2019 21:00|9/8/2019 23:54|9/8/2019 20:00|9/8/2019 23:45|9/8/2019 22:00|9/8/2019 23:00|9/8/2019 21:54|9/8/2019 22:54",60.644,52.232,74.4666666666667,0,2.784,185.714285714286,30.1328933333333,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"09/08/2019"
"Gillette Stadium",2018090905,2018,"9/9/2018 13:00","9/9/2018 16:12",-4,"Meteostat",17.9766666666667,"9/9/2018 14:35|9/9/2018 14:00|9/9/2018 13:35|9/9/2018 13:00|9/9/2018 12:54|9/9/2018 12:00|9/9/2018 17:54|9/9/2018 18:00|9/9/2018 17:35|9/9/2018 12:35|9/9/2018 16:54|9/9/2018 15:00|9/9/2018 14:38|9/9/2018 15:54|9/9/2018 15:35|9/9/2018 16:00|9/9/2018 17:00|9/9/2018 16:35",60.3,47.45,62.7777777777778,0,8.77833333333333,45.8333333333333,30.2885833333333,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"09/09/2018"
"Gillette Stadium",2018093006,2018,"9/30/2018 13:00","9/30/2018 15:56",-4,"Meteostat",18.85,"9/30/2018 15:00|9/30/2018 15:54|9/30/2018 16:54|9/30/2018 14:54|9/30/2018 16:35|9/30/2018 16:00|9/30/2018 15:35|9/30/2018 14:35|9/30/2018 12:54|9/30/2018 12:00|9/30/2018 14:00|9/30/2018 12:35|9/30/2018 13:35|9/30/2018 13:54|9/30/2018 17:35|9/30/2018 17:54|9/30/2018 13:00|9/30/2018 17:00",66.1,44.89,46.7222222222222,0,8.06833333333333,258.333333333333,30.2875888888889,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"09/30/2018"
"Gillette Stadium",2017090700,2017,"9/7/2017 20:30","9/8/2017 0:07",-4,"Meteostat",18.7485,"9/7/2017 21:00|9/7/2017 20:35|9/8/2017 2:00|9/7/2017 20:00|9/8/2017 1:54|9/7/2017 19:35|9/7/2017 23:35|9/8/2017 1:35|9/7/2017 20:54|9/7/2017 22:54|9/7/2017 22:35|9/7/2017 23:00|9/7/2017 23:54|9/8/2017 0:54|9/8/2017 1:00|9/7/2017 21:35|9/8/2017 0:35|9/8/2017 0:00|9/7/2017 21:54|9/7/2017 22:00",59.846,54.734,83.6,0,3.94,251.666666666667,29.92415,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"09/07/2017"
"Gillette Stadium",2019011300,2018,"1/13/2019 13:05","1/13/2019 16:37",-5,"Meteostat",19.4636842105263,"1/13/2019 18:35|1/13/2019 13:54|1/13/2019 17:54|1/13/2019 14:00|1/13/2019 17:35|1/13/2019 15:54|1/13/2019 15:35|1/13/2019 14:35|1/13/2019 12:35|1/13/2019 15:00|1/13/2019 14:54|1/13/2019 16:00|1/13/2019 13:00|1/13/2019 13:35|1/13/2019 18:00|1/13/2019 12:54|1/13/2019 16:54|1/13/2019 17:00|1/13/2019 16:35",25.8136842105263,12.9294736842105,58.5263157894737,0,6.52263157894737,46.6666666666667,30.3987315789474,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"01/13/2019"
"Gillette Stadium",2016100205,2016,"10/2/2016 13:00","10/2/2016 15:50",-4,"Meteostat",17.835,"10/2/2016 17:35|10/2/2016 17:00|10/2/2016 15:35|10/2/2016 16:00|10/2/2016 14:35|10/2/2016 15:00|10/2/2016 16:35|10/2/2016 13:35|10/2/2016 14:00|10/2/2016 12:35|10/2/2016 12:00|10/2/2016 13:00",57.47,55.61,93.6666666666667,0,4.87333333333333,147,30.0765416666667,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"10/02/2016"
"Gillette Stadium",2011110609,2011,"11/6/2011 16:15","11/6/2011 19:32",-5,"Meteostat",5.16,"11/6/2011 16:00|11/6/2011 21:00|11/6/2011 19:00|11/6/2011 20:00|11/6/2011 18:00|11/6/2011 17:00",49.34,29.66,49.5,0,6.02666666666667,205,30.3661666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"11/06/2011"
"Gillette Stadium",2016111312,2016,"11/13/2016 20:30","11/13/2016 23:42",-5,"Meteostat",18.81,"11/13/2016 23:00|11/13/2016 23:35|11/14/2016 0:00|11/13/2016 21:00|11/14/2016 1:00|11/13/2016 20:35|11/14/2016 1:35|11/13/2016 21:35|11/13/2016 22:35|11/14/2016 0:35|11/13/2016 22:00|11/13/2016 20:00|11/13/2016 19:35",39.9476923076923,31.3353846153846,71.6923076923077,0,0.516923076923077,100,29.9573692307692,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"11/13/2016"
"Gillette Stadium",2018122308,2018,"12/23/2018 13:00","12/23/2018 16:01",-5,"Meteostat",15.47,"12/23/2018 13:54|12/23/2018 18:00|12/23/2018 13:45|12/23/2018 17:54|12/23/2018 16:54|12/23/2018 16:45|12/23/2018 17:00|12/23/2018 12:00|12/23/2018 12:54|12/23/2018 15:45|12/23/2018 13:00|12/23/2018 14:00|12/23/2018 16:00|12/23/2018 15:00|12/23/2018 14:54",36.716,18.104,47.6666666666667,0,9.40866666666667,283.571428571429,30.06556,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"12/23/2018"
"Gillette Stadium",2010103108,2010,"10/31/2010 16:15","10/31/2010 19:13",-4,"Meteostat",5.16,"10/31/2010 18:00|10/31/2010 17:00|10/31/2010 16:00|10/31/2010 19:00|10/31/2010 20:00|10/31/2010 21:00",44.15,22.34,42.1666666666667,0,8.25333333333333,323.333333333333,29.906,"Clear","NE","Outdoor",-71.264,42.091,343,"10/31/2010"
"Gillette Stadium",2017012201,2016,"1/22/2017 18:40","1/22/2017 21:45",-5,"Meteostat",13.1809090909091,"1/22/2017 22:00|1/22/2017 22:33|1/22/2017 18:00|1/22/2017 18:35|1/22/2017 23:35|1/22/2017 23:00|1/22/2017 20:00|1/22/2017 21:44|1/22/2017 19:00|1/22/2017 21:00|1/22/2017 20:38",38.3818181818182,36.5490909090909,93.1818181818182,0.006,9.24818181818182,45.7142857142857,29.9342818181818,"Clear|NA|Light Rain","NE","Outdoor",-71.264,42.091,343,"01/22/2017"
"Gillette Stadium",2017123106,2017,"12/31/2017 13:00","12/31/2017 16:08",-5,"Meteostat",18.1294736842105,"12/31/2017 14:54|12/31/2017 12:00|12/31/2017 15:00|12/31/2017 14:35|12/31/2017 12:35|12/31/2017 12:54|12/31/2017 14:00|12/31/2017 13:35|12/31/2017 13:54|12/31/2017 15:54|12/31/2017 13:00|12/31/2017 16:00|12/31/2017 18:00|12/31/2017 17:54|12/31/2017 17:00|12/31/2017 16:54|12/31/2017 15:35|12/31/2017 17:35|12/31/2017 16:35",9.86947368421053,-6.22631578947368,47.5789473684211,0,12.4984210526316,285.384615384615,30.1334842105263,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"12/31/2017"
"Gillette Stadium",2018123006,2018,"12/30/2018 13:00","12/30/2018 15:56",-5,"Meteostat",18.444,"12/30/2018 17:00|12/30/2018 16:54|12/30/2018 13:00|12/30/2018 16:45|12/30/2018 13:45|12/30/2018 16:00|12/30/2018 12:00|12/30/2018 14:00|12/30/2018 12:45|12/30/2018 15:00|12/30/2018 14:45|12/30/2018 15:45|12/30/2018 17:45|12/30/2018 17:54|12/30/2018 13:54",33.38,16.184,50.9333333333333,0,3.45133333333333,258.333333333333,30.1946133333333,"Clear|NA","NE","Outdoor",-71.264,42.091,343,"12/30/2018"
"Gillette Stadium",2010120600,2010,"12/6/2010 20:30","12/6/2010 23:24",-5,"Meteostat",5.16,"12/6/2010 22:00|12/6/2010 23:00|12/7/2010 0:00|12/6/2010 21:00|12/6/2010 20:00|12/7/2010 1:00",27.68,14.36,57,0,11.3066666666667,258.333333333333,29.2917666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"12/06/2010"
"Gillette Stadium",2014102605,2014,"10/26/2014 13:00","10/26/2014 16:02",-4,"Meteostat",5.16,"10/26/2014 14:00|10/26/2014 17:00|10/26/2014 18:00|10/26/2014 16:00|10/26/2014 13:00|10/26/2014 12:00|10/26/2014 15:00",55.8371428571429,37.7085714285714,50.5714285714286,0,13.8014285714286,282.857142857143,29.5063714285714,"Clear","NE","Outdoor",-71.264,42.091,343,"10/26/2014"
"Gillette Stadium",2012111806,2012,"11/18/2012 16:25","11/18/2012 19:28",-5,"Meteostat",5.16,"11/18/2012 21:00|11/18/2012 18:00|11/18/2012 19:00|11/18/2012 20:00|11/18/2012 17:00|11/18/2012 16:00",33.8,26.33,75.1666666666667,0,0.973333333333333,60,30.6555666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"11/18/2012"
"Gillette Stadium",2013101310,2013,"10/13/2013 16:25","10/13/2013 19:40",-4,"Meteostat",5.16,"10/13/2013 17:00|10/13/2013 21:00|10/13/2013 20:00|10/13/2013 18:00|10/13/2013 19:00|10/13/2013 16:00",50.51,41.45,73.1666666666667,0,2.36,46.6666666666667,30.3917666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"10/13/2013"
"Gillette Stadium",2012121000,2012,"12/10/2012 20:30","12/10/2012 23:28",-5,"Meteostat",5.16,"12/11/2012 0:00|12/10/2012 23:00|12/11/2012 1:00|12/10/2012 21:00|12/10/2012 20:00|12/10/2012 22:00",58.31,55.28,89.5,0,5.05333333333333,225,29.5098166666667,"Clear","NE","Outdoor",-71.264,42.091,343,"12/10/2012"
"Gillette Stadium",2013091200,2013,"9/12/2013 20:25","9/12/2013 23:49",-4,"Meteostat",5.16,"9/13/2013 0:00|9/13/2013 1:00|9/12/2013 23:00|9/12/2013 20:00|9/12/2013 22:00|9/12/2013 21:00",71.78,68.27,88.8333333333333,0.0401666666666667,6.31833333333333,222,29.6924166666667,"Moderate Rain|Light Rain|Clear","NE","Outdoor",-71.264,42.091,343,"09/12/2013"
"Gillette Stadium",2012091602,2012,"9/16/2012 13:00","9/16/2012 16:19",-4,"Meteostat",5.16,"9/16/2012 18:00|9/16/2012 17:00|9/16/2012 14:00|9/16/2012 12:00|9/16/2012 16:00|9/16/2012 13:00|9/16/2012 15:00",70.4171428571428,43.9314285714286,38.7142857142857,0,9.73,290,30.0066857142857,"Clear","NE","Outdoor",-71.264,42.091,343,"09/16/2012"
"Gillette Stadium",2017122404,2017,"12/24/2017 13:00","12/24/2017 16:03",-5,"Meteostat",17.9766666666667,"12/24/2017 12:35|12/24/2017 18:00|12/24/2017 17:16|12/24/2017 15:35|12/24/2017 12:00|12/24/2017 14:00|12/24/2017 15:00|12/24/2017 16:38|12/24/2017 17:35|12/24/2017 16:00|12/24/2017 14:35|12/24/2017 16:35|12/24/2017 17:00|12/24/2017 13:35|12/24/2017 14:54|12/24/2017 13:54|12/24/2017 13:00|12/24/2017 12:54",33.74,23.93,67.2777777777778,0,6.02833333333333,207.777777777778,30.21155,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"12/24/2017"
"Gillette Stadium",2014100512,2014,"10/5/2014 20:30","10/5/2014 23:30",-4,"Meteostat",5.16,"10/5/2014 23:00|10/6/2014 0:00|10/6/2014 1:00|10/5/2014 20:00|10/5/2014 21:00|10/5/2014 22:00",37.49,36.05,94.6666666666667,0,0,NA,29.9237333333333,"Clear","NE","Outdoor",-71.264,42.091,343,"10/05/2014"
"Gillette Stadium",2016122406,2016,"12/24/2016 13:00","12/24/2016 15:48",-5,"Meteostat",13.61,"12/24/2016 15:00|12/24/2016 13:00|12/24/2016 16:00|12/24/2016 14:00|12/24/2016 12:00|12/24/2016 15:35|12/24/2016 16:35|12/24/2016 17:35|12/24/2016 17:00",41.52,39.08,91.1111111111111,0.0605,5.59111111111111,230,30.0039555555556,"Light Rain|Moderate Rain|Clear|NA","NE","Outdoor",-71.264,42.091,343,"12/24/2016"
"Gillette Stadium",2011122401,2011,"12/24/2011 13:00","12/24/2011 16:18",-5,"Meteostat",5.16,"12/24/2011 18:00|12/24/2011 14:00|12/24/2011 13:00|12/24/2011 12:00|12/24/2011 16:00|12/24/2011 15:00|12/24/2011 17:00",29.4028571428571,9.96285714285714,44.2857142857143,0,2.69714285714286,90,30.4251571428571,"Clear","NE","Outdoor",-71.264,42.091,343,"12/24/2011"
"Gillette Stadium",2010092603,2010,"9/26/2010 13:00","9/26/2010 16:03",-4,"Meteostat",5.16,"9/26/2010 16:00|9/26/2010 17:00|9/26/2010 14:00|9/26/2010 15:00|9/26/2010 18:00|9/26/2010 13:00|9/26/2010 12:00",63.8085714285714,54.3971428571429,71.7142857142857,0,9.19857142857143,45.7142857142857,30.1214285714286,"Clear","NE","Outdoor",-71.264,42.091,343,"09/26/2010"
"Gillette Stadium",2014011101,2013,"1/11/2014 20:15","1/11/2014 23:27",-5,"Meteostat",5.16,"1/11/2014 22:00|1/11/2014 20:00|1/11/2014 21:00|1/11/2014 23:00|1/12/2014 1:00|1/12/2014 0:00",55.79,54.02,93.8333333333333,0.0551666666666667,8.06833333333333,202,29.3306666666667,"Light Rain|Moderate Rain|Clear","NE","Outdoor",-71.264,42.091,343,"01/11/2014"
"Gillette Stadium",2015011000,2014,"1/10/2015 16:35","1/10/2015 20:04",-5,"Meteostat",5.16,"1/10/2015 20:00|1/10/2015 21:00|1/10/2015 18:00|1/10/2015 19:00|1/10/2015 16:00|1/10/2015 17:00|1/10/2015 22:00",13.9742857142857,-1.86571428571429,51.1428571428571,0,4.93571428571429,240,30.4424714285714,"Clear","NE","Outdoor",-71.264,42.091,343,"01/10/2015"
"Gillette Stadium",2018110410,2018,"11/4/2018 20:20","11/4/2018 23:30",-5,"Meteostat",19.4736842105263,"11/4/2018 19:35|11/5/2018 1:00|11/5/2018 0:35|11/5/2018 0:54|11/4/2018 21:35|11/5/2018 0:00|11/4/2018 23:54|11/4/2018 22:00|11/4/2018 23:35|11/4/2018 21:54|11/4/2018 22:56|11/4/2018 20:54|11/4/2018 22:35|11/4/2018 23:00|11/4/2018 22:54|11/4/2018 21:00|11/4/2018 19:54|11/4/2018 20:35|11/4/2018 20:00",37.2105263157895,32.2842105263158,82.9473684210526,0,2.64842105263158,34.2857142857143,30.5496947368421,"NA|Clear","NE","Outdoor",-71.264,42.091,343,"11/04/2018"
"Gillette Stadium",2011100909,2011,"10/9/2011 16:15","10/9/2011 19:20",-4,"Meteostat",5.16,"10/9/2011 21:00|10/9/2011 17:00|10/9/2011 18:00|10/9/2011 19:00|10/9/2011 20:00|10/9/2011 16:00",72.5,53.54,57.1666666666667,0,2.88,270,30.2219666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"10/09/2011"
"Gillette Stadium",2012100709,2012,"10/7/2012 16:25","10/7/2012 19:28",-4,"Meteostat",5.16,"10/7/2012 19:00|10/7/2012 20:00|10/7/2012 17:00|10/7/2012 18:00|10/7/2012 16:00|10/7/2012 21:00",52.7,47.66,83,0.00533333333333333,1.34666666666667,200,30.0231333333333,"Clear|Light Rain","NE","Outdoor",-71.264,42.091,343,"10/07/2012"
"Gillette Stadium",2013012000,2012,"1/20/2013 18:30","1/20/2013 21:37",-5,"Meteostat",5.16,"1/20/2013 18:00|1/20/2013 19:00|1/20/2013 23:00|1/20/2013 20:00|1/20/2013 21:00|1/20/2013 22:00",34.16,11.27,38.3333333333333,0,13.9816666666667,291.666666666667,29.8449666666667,"Clear","NE","Outdoor",-71.264,42.091,343,"01/20/2013"
"Gillette Stadium",2014112306,2014,"11/23/2014 13:00","11/23/2014 16:18",-5,"Meteostat",5.16,"11/23/2014 16:00|11/23/2014 18:00|11/23/2014 15:00|11/23/2014 17:00|11/23/2014 13:00|11/23/2014 14:00|11/23/2014 12:00",56.8657142857143,35.24,44.4285714285714,0,7.24285714285714,220,30.1138428571429,"Clear","NE","Outdoor",-71.264,42.091,343,"11/23/2014"
